PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
29302591	Pintacuda G	Greta	Pintacuda	G	Department of Biochemistry, University of Oxford, Oxford, United Kingdom.	University of Oxford	https://ror.org/052gg0110	United_Kingdom	Oxford	[{'name': 'University of Oxford', 'id': 'https://ror.org/052gg0110', 'choose': False, 'score': 0.98, 'method': 'Prediction on complete sentence', 'city': 'Oxford', 'country': 'United_Kingdom', 'string': 'Department of Biochemistry, University of Oxford, Oxford, United Kingdom.'}]
29302591	Young AN	Alexander N	Young	AN	European Molecular Biology Laboratory, Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'European Molecular Biology Laboratory, Monterotondo, Italy.'}]
29302591	Cerase A	Andrea	Cerase	A	European Molecular Biology Laboratory, Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Exact match : 'European Molecular Biology Laboratory' Monterotondo Italy", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'European Molecular Biology Laboratory, Monterotondo, Italy.'}]
29241539	Prato V	Vincenzo	Prato	V	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.'}]
29241539	Taberner FJ	Francisco J	Taberner	FJ	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany'}]
29241539	Taberner FJ	Francisco J	Taberner	FJ	 EMBL Monterotondo, Via Ramarini 32, 00016 Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Monterotondo', 'country': 'Italy', 'string': ' EMBL Monterotondo, Via Ramarini 32, 00016 Monterotondo, Italy.'}]
29241539	Hockley JRF	James R F	Hockley	JRF	Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.83, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}]
29241539	Callejo G	Gerard	Callejo	G	Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.83, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}]
29241539	Arcourt A	Alice	Arcourt	A	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.'}]
29241539	Tazir B	Bassim	Tazir	B	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.'}]
29241539	Hammer L	Leonie	Hammer	L	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.'}]
29241539	Schad P	Paulina	Schad	P	Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.	Heidelberg University	https://ror.org/038t36y30	Germany	Heidelberg	[{'name': 'Heidelberg University', 'id': 'https://ror.org/038t36y30', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Heidelberg University' Heidelberg Germany", 'city': 'Heidelberg', 'country': 'Germany', 'string': 'Institute of Pharmacology, Heidelberg University, Im Neuenheimer Feld 366, 69120 Heidelberg, Germany.'}]
29241539	Heppenstall PA	Paul A	Heppenstall	PA	EMBL Monterotondo, Via Ramarini 32, 00016 Monterotondo, Italy.	European Molecular Biology Laboratory	https://ror.org/01yr73893	Italy	Monterotondo	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/01yr73893', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Monterotondo', 'country': 'Italy', 'string': 'EMBL Monterotondo, Via Ramarini 32, 00016 Monterotondo, Italy.'}]
29241539	Smith ES	Ewan S	Smith	ES	Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.	University of Cambridge	https://ror.org/013meh722	United_Kingdom	Cambridge	[{'name': 'Cambridge Centre', 'id': 'https://ror.org/0068m0j38', 'choose': False, 'score': 0.83, 'method': 'Prediction', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}, {'name': 'University of Cambridge', 'id': 'https://ror.org/013meh722', 'choose': False, 'score': 0.99, 'method': 'Prediction on complete sentence', 'city': 'Cambridge', 'country': 'United_Kingdom', 'string': 'Department of Pharmacology, University of Cambridge, Tennis Court Road, Cambridge CB2 1PD, UK.'}]
