PMID	fullName	firstName	lastName	initials	AFF	Best_name	ROR_ID	Country	City	Predict
31862794	Sharpe J	James	Sharpe	J	EMBL Barcelona, Carrer Dr. Aiguader 88, Barcelona 08003, Spain james.sharpe@embl.es.	European Molecular Biology Laboratory	https://ror.org/010jaxs89	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL Barcelona, Carrer Dr. Aiguader 88, Barcelona 08003, Spain james.sharpe@embl.es.'}]
31663334	Ruiz E	Estelle	Ruiz	E	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Talenton V	Vincent	Talenton	V	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Dubrana MP	Marie-Pierre	Dubrana	MP	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Guesdon G	Gabrielle	Guesdon	G	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Lluch-Senar M	Maria	Lluch-Senar	M	EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG) , The Barcelona Institute of Science and Technology , Dr Aiguader 88 , Barcelona 08003 , Spain.	Centre for Genomic Regulation	https://ror.org/03wyzt892	Spain	Barcelona	[{'name': 'European Molecular Biology Laboratory', 'id': 'https://ror.org/010jaxs89', 'choose': True, 'score': 1.0, 'method': "Acronyms : 'EMBL'", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG) , The Barcelona Institute of Science and Technology , Dr Aiguader 88 , Barcelona 08003 , Spain.'}, {'name': 'Centre for Genomic Regulation', 'id': 'https://ror.org/03wyzt892', 'choose': True, 'score': 1.0, 'method': "Exact match : 'Centre for Genomic Regulation' Barcelona Spain", 'city': 'Barcelona', 'country': 'Spain', 'string': 'EMBL/CRG Systems Biology Research Unit, Centre for Genomic Regulation (CRG) , The Barcelona Institute of Science and Technology , Dr Aiguader 88 , Barcelona 08003 , Spain.'}]
31663334	Salin F	Franck	Salin	F	BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.	University of Bordeaux	https://ror.org/057qpr032	France	Bordeaux	[{'name': "Institut d'études politiques de Bordeaux", 'id': 'https://ror.org/01b5nw197', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Bordeaux', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Institut Polytechnique de Bordeaux', 'id': 'https://ror.org/054qv7y42', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Bordeaux', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.65, 'avg': 0.33}, {'name': "École Nationale Supérieure d'Architecture et de Paysage de Bordeaux", 'id': 'https://ror.org/05576mm83', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Talence', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Michel de Montaigne University Bordeaux 3', 'id': 'https://ror.org/03pbgwk21', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Bordeaux', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.83, 'avg': 0.41}, {'name': 'Centre Hospitalier Universitaire de Bordeaux', 'id': 'https://ror.org/01hq89f96', 'choose': False, 'score': 0.17, 'method': 'Prediction', 'city': 'Bordeaux', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.65, 'avg': 0.41}, {'name': 'University of Bordeaux', 'id': 'https://ror.org/057qpr032', 'choose': False, 'score': 0.28, 'method': 'Prediction', 'city': 'Bordeaux', 'country': 'France', 'string': 'BIOGECO, INRA , Univ. Bordeaux , 33610 Cestas , France.', 'ROR_API': True, 'ROR_API_score': 0.93, 'avg': 0.6}]
31663334	Sirand-Pugnet P	Pascal	Sirand-Pugnet	P	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Arfi Y	Yonathan	Arfi	Y	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
31663334	Lartigue C	Carole	Lartigue	C	INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.	Biologie du Fruit et Pathologie	https://ror.org/00ccpdp17	France	Villenave-d'Ornon	[{'name': 'Bioscar', 'id': 'https://ror.org/01qdqrj31', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.62, 'avg': 0.31}, {'name': 'Banque de France', 'id': 'https://ror.org/0088v6m32', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Paris', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'L’Institut de Biologie et Technologies', 'id': 'https://ror.org/052wcqj17', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Gif-sur-Yvette', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.64, 'avg': 0.32}, {'name': 'Laboratory of Biophotonics and Pharmacology', 'id': 'https://ror.org/0032sc770', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Illkirch-Graffenstaden', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.63, 'avg': 0.32}, {'name': 'Virology and Human Pathology', 'id': 'https://ror.org/031xg0236', 'choose': False, 'score': 0.0, 'method': '', 'city': 'Lyon', 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 0.67, 'avg': 0.34}, {'name': 'Biologie du Fruit et Pathologie', 'id': 'https://ror.org/00ccpdp17', 'choose': False, 'score': 0.0, 'method': '', 'city': "Villenave-d'Ornon", 'country': 'France', 'string': "INRA , UMR 1332 de Biologie du Fruit et Pathologie , F-33140 Villenave d'Ornon , France.", 'ROR_API': True, 'ROR_API_score': 1.0, 'avg': 0.5}]
